store_id,store_name,addr,lat,lon,kakao_star_avg,kakao_review_num,kakao_url,cate_b,cate_c
20558269,돈특수부위전문점,경기도 시흥시 정왕신길로111번길,37.3554200126486,126.732633657501,0.0,0,https://place.map.kakao.com/16631484,분식,라면김밥분식
17548162,차고집칡냉면&돈까스,경기도 구리시 경춘로242번길,37.6002988511368,127.143766101369,0.0,0,https://place.map.kakao.com/1208814560,한식,냉면집
20203170,다다원,경기도 화성시 팔탄면 시청로,37.1705621025667,126.876928825662,0.0,0,https://place.map.kakao.com/16439504,한식,한식/백반/한정식
19955568,두꺼비식당,경기도 고양시 덕양구 혜음로,37.7025327693882,126.901587920283,5.0,3,https://place.map.kakao.com/16157468,한식,한식/백반/한정식
28513909,신마포갈매기,경기도 용인시 기흥구 관곡로77번길,37.2817492084986,127.11398587014,5.0,1,https://place.map.kakao.com/17165030,한식,갈비/삼겹살
23335879,웰빙엄마손꼬마김밥,경기도 시흥시 도일로123번길,37.341783836849,126.783828296681,0.0,0,https://place.map.kakao.com/25479534,분식,라면김밥분식
23373818,삼겹살,경기도 남양주시 화도읍 마석중앙로,37.6521589021117,127.310998000966,0.0,0,https://place.map.kakao.com/2048513749,한식,갈비/삼겹살
25745257,까만굴뚝,경기도 양주시 장흥면 권율로,37.7215248166538,126.946861359537,4.0,3,https://place.map.kakao.com/8813690,한식,한식/백반/한정식
25866181,메카,경기도 여주시 여흥로160번길,37.2951627623229,127.640978667597,5.0,1,https://place.map.kakao.com/11688307,커피점/카페,커피전문점/카페/다방
20500768,한국스포랜드리버빌리지식당,경기도 가평군 청평면 고재길,37.7080794153233,127.513854469757,0.0,0,https://place.map.kakao.com/21505102,한식,한식/백반/한정식
20511015,엄마닭오,경기도 오산시 오산로,37.1530465378313,127.068398706601,3.5,2,https://place.map.kakao.com/26838945,닭/오리요리,후라이드/양념치킨
23285716,정곤네콩나물국밥,경기도 부천시 부천로40번길,37.4876269034767,126.784645128043,4.6,9,https://place.map.kakao.com/24126252,한식,해장국/감자탕
19940914,투썸플레이스,경기도 수원시 팔달구 권광로255번길,37.2700798371081,127.034452596045,3.3,3,https://place.map.kakao.com/13720578,커피점/카페,커피전문점/카페/다방
20507028,북카페반디,경기도 파주시 탄현면 헤이리마을길,37.7877421689496,126.697425598451,5.0,1,https://place.map.kakao.com/7907824,커피점/카페,커피전문점/카페/다방
20507215,부자숯불갈비,경기도 안산시 단원구 화랑로,37.3209864336782,126.827476913732,0.0,0,https://place.map.kakao.com/16713613,한식,갈비/삼겹살
20272256,신전떡볶이,경기도 고양시 덕양구 호국로,37.6608805459316,126.840591418698,4.6,11,https://place.map.kakao.com/18602628,분식,떡볶이전문
22882418,양평해장국,경기도 안성시 일죽면 금일로,37.079551577993,127.474865145799,4.8,5,https://place.map.kakao.com/485875273,한식,해장국/감자탕
15485161,7번가피자,경기도 남양주시 화도읍 마석로,37.6591604018124,127.304915007904,5.0,1,https://place.map.kakao.com/1060367002,패스트푸드,피자전문
22533010,지하커피맥주,경기도 포천시 중앙로,37.8961498796232,127.202692500098,0.0,0,https://place.map.kakao.com/25133595,커피점/카페,커피전문점/카페/다방
15505514,골까는골뱅이,경기도 수원시 권선구 세권로181번길,37.2562730192707,127.024302752799,0.0,0,https://place.map.kakao.com/1950188638,한식,한식/백반/한정식
23147569,사라낙지전문점,경기도 시흥시 오이도9길,37.3410556085271,126.688670346771,2.3,4,https://place.map.kakao.com/1650369312,한식,한식/백반/한정식
